taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
4013182	Coussapoa parvifolia Standl.	4013182	Coussapoa parvifolia Standl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Coussapoa	7316389	Coussapoa parvifolia	4013182	LC
5357762	Inga fastuosa (Jacq.) Willd.	5357762	Inga fastuosa (Jacq.) Willd.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Inga	2965936	Inga fastuosa	5357762	LC
7792038	Homalium guianense (Aubl.) Oken	7792038	Homalium guianense (Aubl.) Oken	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Homalium	2874142	Homalium guianense	7792038	LC
7805898	Psychotria racemosa Willd., 1798	7805898	Psychotria racemosa Willd., 1798	26	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Psychotria	2919963	Psychotria racemosa	7805898	NE
7919991	Lacunaria crenata (Tul.) A.C.Sm.	7919991	Lacunaria crenata (Tul.) A.C.Sm.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Quiinaceae	3986433	Lacunaria	3231148	Lacunaria crenata	7919991	LC
2650674	Asplenium cuneatum Lam.	2650674	Asplenium cuneatum Lam.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Aspleniaceae	6625	Asplenium	2650583	Asplenium cuneatum	2650674	NE
2698642	Aechmea angustifolia Poepp. & Endl.	2698642	Aechmea angustifolia Poepp. & Endl.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Bromeliaceae	3740	Aechmea	2697812	Aechmea angustifolia	2698642	NE
2706158	Pennisetum purpureum Schumach.	5828220	Cenchrus purpureus (Schumach.) Morrone	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Cenchrus	2703201	Cenchrus purpureus	5828220	LC
2734267	Geonoma macrostachys Mart.	2734267	Geonoma macrostachys Mart.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Geonoma	2734029	Geonoma macrostachys	2734267	NE
2925321	Lantana trifolia L.	2925321	Lantana trifolia L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Verbenaceae	6689	Lantana	2925302	Lantana trifolia	2925321	NE
2964981	Centrosema venosum Mart. ex Benth.	2964981	Centrosema venosum Mart. ex Benth.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Centrosema	2964887	Centrosema venosum	2964981	NE
3061115	Manihot brachyloba Müll.Arg.	3061115	Manihot brachyloba Müll.Arg.	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Manihot	3060685	Manihot brachyloba	3061115	LC
3659586	Thyrsodium spruceanum Benth.	3659586	Thyrsodium spruceanum Benth.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Anacardiaceae	2398	Thyrsodium	7321509	Thyrsodium spruceanum	3659586	LC
3669176	Byttneria genistella Triana & Planch.	3669176	Byttneria genistella Triana & Planch.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Byttneria	7445609	Byttneria genistella	3669176	NE
3721859	Stylogyne micrantha (Kunth) Mez	3721859	Stylogyne micrantha (Kunth) Mez	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Primulaceae	6674	Stylogyne	3169452	Stylogyne micrantha	3721859	LC
3777694	Aphelandra parvispica Leonard	3777694	Aphelandra parvispica Leonard	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Acanthaceae	2393	Aphelandra	3173228	Aphelandra parvispica	3777694	NE
4024136	Pleopeltis bombycina (Maxon) A.R.Sm.	4024136	Pleopeltis bombycina (Maxon) A.R.Sm.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Polypodiaceae	2368	Pleopeltis	2650485	Pleopeltis bombycina	4024136	NE
4176724	Endlicheria bracteolata (Meisn.) C.K.Allen	4176724	Endlicheria bracteolata (Meisn.) C.K.Allen	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Lauraceae	6688	Endlicheria	7304104	Endlicheria bracteolata	4176724	LC
5576851	Serjania rubicaulis Benth. ex Radlk.	5576851	Serjania rubicaulis Benth. ex Radlk.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Serjania	5421120	Serjania rubicaulis	5576851	NE
5599919	Graffenrieda rotundifolia (Humb. & Bonpl.) DC.	5599919	Graffenrieda rotundifolia (Humb. & Bonpl.) DC.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Graffenrieda	7398997	Graffenrieda rotundifolia	5599919	NE
5599953	Graffenrieda patens Triana	5599953	Graffenrieda patens Triana	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Graffenrieda	7398997	Graffenrieda patens	5599953	NE
7284993	Heteropterys orinocensis (Kunth) A.Juss.	7284993	Heteropterys orinocensis (Kunth) A.Juss.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Malpighiaceae	6676	Heteropterys	3191290	Heteropterys orinocensis	7284993	NE
2650442	Niphidium crassifolium (L.) Lellinger	2650442	Niphidium crassifolium (L.) Lellinger	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Polypodiaceae	2368	Niphidium	2650441	Niphidium crassifolium	2650442	NE
2676136	Philonotis rufiflora Reichardt, 1870	2676136	Philonotis rufiflora Reichardt, 1870	1	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Bryales	1333	Bartramiaceae	8737	Philonotis	2676069	Philonotis rufiflora	2676136	NE
2761080	Ischnosiphon hirsutus Petersen	2761080	Ischnosiphon hirsutus Petersen	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Marantaceae	8784	Ischnosiphon	2761017	Ischnosiphon hirsutus	2761080	NE
2840119	Oeceoclades maculata (Lindl.) Lindl.	2840119	Oeceoclades maculata (Lindl.) Lindl.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Oeceoclades	2840107	Oeceoclades maculata	2840119	LC
2871204	Philodendron venezuelense G.S.Bunting	2871204	Philodendron venezuelense G.S.Bunting	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Philodendron	2861312	Philodendron venezuelense	2871204	NE
3086368	Peperomia maculosa (L.) Hook.	3086368	Peperomia maculosa (L.) Hook.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Peperomia	3086367	Peperomia maculosa	3086368	NE
3104790	Clibadium eggersii Hieron.	3104790	Clibadium eggersii Hieron.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Clibadium	3104738	Clibadium eggersii	3104790	NE
3152846	Virola sebifera Aubl.	3152846	Virola sebifera Aubl.	16	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Myristicaceae	2439	Virola	3152843	Virola sebifera	3152846	LC
3155617	Guatteria latisepala R.E.Fr.	3155617	Guatteria latisepala R.E.Fr.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Annonaceae	9291	Guatteria	3155604	Guatteria latisepala	3155617	LC
4145755	Axonopus pennellii G.A.Black	4145755	Axonopus pennellii G.A.Black	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Axonopus	2705922	Axonopus pennellii	4145755	NE
5275177	Trichomanes crispum L.	5275177	Trichomanes crispum L.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Hymenophyllales	7228685	Hymenophyllaceae	2372	Trichomanes	2651238	Trichomanes crispum	5275177	NE
5321877	Ionopsis utricularioides (Sw.) Lindl.	5321877	Ionopsis utricularioides (Sw.) Lindl.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Ionopsis	2834188	Ionopsis utricularioides	5321877	NE
5382780	Phyllanthus urinaria L.	5382780	Phyllanthus urinaria L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Phyllanthaceae	8807	Phyllanthus	3061139	Phyllanthus urinaria	5382780	NE
5421024	Ludwigia peruviana (L.) Hara	5421024	Ludwigia peruviana (L.) Hara	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Ludwigia	3189286	Ludwigia peruviana	5421024	NE
8199326	Bocconia integrifolia Kunth	8199326	Bocconia integrifolia Kunth	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Papaveraceae	2422	Bocconia	2888373	Bocconia integrifolia	8199326	NE
2693152	Xyris involucrata Nees	2693152	Xyris involucrata Nees	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Xyridaceae	8496	Xyris	2692599	Xyris involucrata	2693152	NE
2696980	Pepinia mituensis (L.B.Sm.) G.S.Varad. & Gilmartin	5288242	Pitcairnia mituensis L.B.Sm.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Bromeliaceae	3740	Pitcairnia	2696685	Pitcairnia mituensis	5288242	NE
2973285	Albizia subdimidiata (Splitg.) Barneby & J.W.Grimes	2973285	Albizia subdimidiata (Splitg.) Barneby & J.W.Grimes	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Albizia	2972897	Albizia subdimidiata	2973285	LC
2985095	Hirtella kuhlmannii Pilg.	2985095	Hirtella kuhlmannii Pilg.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Chrysobalanaceae	9111	Hirtella	2944960	Hirtella kuhlmannii	2985095	EN
3086378	Peperomia rotundifolia (L.) Kunth	3086378	Peperomia rotundifolia (L.) Kunth	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Peperomia	3086367	Peperomia rotundifolia	3086378	NE
3713735	Vismia minutiflora Ewan	3713735	Vismia minutiflora Ewan	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Vismia	3189574	Vismia minutiflora	3713735	LC
3858490	Tococa caudata Markgr.	10849053	Miconia tococaudata Michelang.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Miconia	3188558	Miconia tococaudata	10849053	LC
3862739	Miconia lateriflora Cogn.	3862739	Miconia lateriflora Cogn.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Miconia	3188558	Miconia lateriflora	3862739	LC
3867633	Miconia dispar Benth.	3867633	Miconia dispar Benth.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Miconia	3188558	Miconia dispar	3867633	LC
3870549	Mouriri grandiflora DC.	3870549	Mouriri grandiflora DC.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Mouriri	3188623	Mouriri grandiflora	3870549	LC
3898247	Salvia lasiocephala Hook. & Arn.	3898247	Salvia lasiocephala Hook. & Arn.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Salvia	2926981	Salvia lasiocephala	3898247	NE
4049344	Polygala savannarum Chodat	4049344	Polygala savannarum Chodat	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Polygalaceae	2417	Polygala	3191366	Polygala savannarum	4049344	NE
4075066	Gloeospermum longifolium Hekking	4075066	Gloeospermum longifolium Hekking	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Gloeospermum	7296352	Gloeospermum longifolium	4075066	LC
4093499	Anemopaegma chrysoleucum (Kunth) Sandwith	4093499	Anemopaegma chrysoleucum (Kunth) Sandwith	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Bignoniaceae	6655	Anemopaegma	3172463	Anemopaegma chrysoleucum	4093499	NE
5576868	Serjania rhombea Radlk.	5576868	Serjania rhombea Radlk.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Serjania	5421120	Serjania rhombea	5576868	NE
5599602	Meriania speciosa (Humb. & Bonpl.) Naudin	5599602	Meriania speciosa (Humb. & Bonpl.) Naudin	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Meriania	3231526	Meriania speciosa	5599602	NE
5600301	Ernestia karuruana Wurdack	5600301	Ernestia karuruana Wurdack	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Ernestia	3231518	Ernestia karuruana	5600301	NE
7319927	Styrax rigidifolius Idrobo & R.E.Schult.	7319927	Styrax rigidifolius Idrobo & R.E.Schult.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Styracaceae	2507	Styrax	3032925	Styrax rigidifolius	7319927	NE
7449672	Ctenardisia stenobotrys (Standl.) Lundell & Pipoly	7449672	Ctenardisia stenobotrys (Standl.) Lundell & Pipoly	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Primulaceae	6674	Ctenardisia	7330877	Ctenardisia stenobotrys	7449672	NE
2932884	Solanum schlechtendalianum Walp.	2932884	Solanum schlechtendalianum Walp.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum schlechtendalianum	2932884	LC
2942194	Crotalaria sagittalis L.	2942194	Crotalaria sagittalis L.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Crotalaria	2941719	Crotalaria sagittalis	2942194	NE
3157191	Xylopia benthamii R.E.Fr.	3157191	Xylopia benthamii R.E.Fr.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Annonaceae	9291	Xylopia	3157015	Xylopia benthamii	3157191	LC
3615301	Tabernaemontana palustris Markgr.	3615301	Tabernaemontana palustris Markgr.	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Tabernaemontana	3169624	Tabernaemontana palustris	3615301	NE
3623085	Gurania pedata Sprague	3623085	Gurania pedata Sprague	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Gurania	7317515	Gurania pedata	3623085	NE
3694289	Erythroxylum foetidum Plowman	3694289	Erythroxylum foetidum Plowman	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Erythroxylaceae	6686	Erythroxylum	2873937	Erythroxylum foetidum	3694289	NE
3872312	Capparidastrum macrophyllum (Kunth) Hutch.	3872312	Capparidastrum macrophyllum (Kunth) Hutch.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Capparaceae	3111	Capparidastrum	6370671	Capparidastrum macrophyllum	3872312	LC
4073580	Quararibea wittii K.Schum. & Ulbr.	4073580	Quararibea wittii K.Schum. & Ulbr.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Quararibea	3152231	Quararibea wittii	4073580	LC
5351872	Swartzia iniridensis R.S.Cowan	5351872	Swartzia iniridensis R.S.Cowan	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Swartzia	2950920	Swartzia iniridensis	5351872	LC
5381344	Phyllanthus rupestris Kunth	5381344	Phyllanthus rupestris Kunth	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Phyllanthaceae	8807	Phyllanthus	3061139	Phyllanthus rupestris	5381344	NE
5400848	Isocarpha oppositifolia (L.) Cass.	5400848	Isocarpha oppositifolia (L.) Cass.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Isocarpha	7501114	Isocarpha oppositifolia	5400848	NE
5552995	Sauvagesia fruticosa C.Mart.	5552995	Sauvagesia fruticosa C.Mart.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Ochnaceae	6642	Sauvagesia	3189665	Sauvagesia fruticosa	5552995	NE
7278773	Sida serrata Willd. ex Spreng.	7278773	Sida serrata Willd. ex Spreng.	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Sida	3152100	Sida serrata	7278773	NE
2898970	Palicourea longistipulata Standl.	2898970	Palicourea longistipulata Standl.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Palicourea	2898662	Palicourea longistipulata	2898970	LC
2984940	Parinari pachyphylla Rusby	2984940	Parinari pachyphylla Rusby	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Chrysobalanaceae	9111	Parinari	2984937	Parinari pachyphylla	2984940	NE
2985000	Parinari excelsa Sabine	2985000	Parinari excelsa Sabine	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Chrysobalanaceae	9111	Parinari	2984937	Parinari excelsa	2985000	LC
3589927	Ternstroemia campinicola B.M.Boom	3589927	Ternstroemia campinicola B.M.Boom	16	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Pentaphylacaceae	4259202	Ternstroemia	3189600	Ternstroemia campinicola	3589927	NE
4163413	Doliocarpus multiflorus Standl.	4163413	Doliocarpus multiflorus Standl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dilleniales	947	Dilleniaceae	2511	Doliocarpus	3083497	Doliocarpus multiflorus	4163413	NE
5292139	Everardia montana Ridl.	5292139	Everardia montana Ridl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Everardia	2719174	Everardia montana	5292139	NE
5666946	Thelypteris arborescens (Humb. & Bonpl. ex Willd.) C.V.Morton	4080739	Meniscium arborescens Humb. & Bonpl. ex Willd.	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Thelypteridaceae	6618	Meniscium	7321107	Meniscium arborescens	4080739	NE
7372204	Astrocaryum gynacanthum Wallace, 1853	7372204	Astrocaryum gynacanthum Wallace, 1853	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Astrocaryum	2738048	Astrocaryum gynacanthum	7372204	NE
7431595	Schnella outimouta (Aubl.) Wunderlin	7431595	Schnella outimouta (Aubl.) Wunderlin	15	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Schnella	7278569	Schnella outimouta	7431595	NE
7883171	Connarus lambertii (DC.) Sagot	7883171	Connarus lambertii (DC.) Sagot	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Connaraceae	6669	Connarus	3032531	Connarus lambertii	7883171	NE
9618107	Goeppertia inocephala (Kuntze) Borchs. & S.Suárez	9618107	Goeppertia inocephala (Kuntze) Borchs. & S.Suárez	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Marantaceae	8784	Goeppertia	2761307	Goeppertia inocephala	9618107	NE
2897707	Limnosipanea spruceana Hook.f.	2897707	Limnosipanea spruceana Hook.f.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Limnosipanea	2897706	Limnosipanea spruceana	2897707	NE
2909627	Remijia vaupesiana Steyerm.	2909627	Remijia vaupesiana Steyerm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Remijia	2909612	Remijia vaupesiana	2909627	NE
2942375	Crotalaria incana L.	2942375	Crotalaria incana L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Crotalaria	2941719	Crotalaria incana	2942375	NE
3086328	Piper tuberculatum Jacq.	3086328	Piper tuberculatum Jacq.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Piper	3075433	Piper tuberculatum	3086328	NE
3862631	Tibouchina gracilis (Bonpl.) Cogn.	3870411	Chaetogastra gracilis (Bonpl.) DC.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Chaetogastra	7273204	Chaetogastra gracilis	3870411	NE
3867377	Miconia dolichorrhyncha Naudin	3867377	Miconia dolichorrhyncha Naudin	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Miconia	3188558	Miconia dolichorrhyncha	3867377	LC
3985998	Byrsonima fernandezii Cuatrec.	3985998	Byrsonima fernandezii Cuatrec.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Malpighiaceae	6676	Byrsonima	3191347	Byrsonima fernandezii	3985998	NE
3993320	Protium reticulatum (Engl.) Endl.	3993320	Protium reticulatum (Engl.) Endl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Burseraceae	6659	Protium	7286732	Protium reticulatum	3993320	NE
5275396	Pteris biaurita L.	5275396	Pteris biaurita L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Pteridaceae	2367	Pteris	2651676	Pteris biaurita	5275396	NE
5420991	Ludwigia peploides (Kunth) P.H.Raven	5420991	Ludwigia peploides (Kunth) P.H.Raven	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Ludwigia	3189286	Ludwigia peploides	5420991	NE
5421069	Calophyllum brasiliense Cambess.	5421069	Calophyllum brasiliense Cambess.	24	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Calophyllaceae	4907584	Calophyllum	3189443	Calophyllum brasiliense	5421069	LC
5523823	Lophostoma calophylloides (Meisn.) Meisn.	5523823	Lophostoma calophylloides (Meisn.) Meisn.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Thymelaeaceae	2428	Lophostoma	3233873	Lophostoma calophylloides	5523823	NE
5541644	Annona edulis (Triana & Planch.) H.Rainer	5541644	Annona edulis (Triana & Planch.) H.Rainer	24	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Annonaceae	9291	Annona	3155252	Annona edulis	5541644	LC
5600655	Pterolepis trichotoma (Rottb.) Cogn.	5600655	Pterolepis trichotoma (Rottb.) Cogn.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Pterolepis	3188638	Pterolepis trichotoma	5600655	NE
5617428	Sida setosa Mart. ex Colla	5617428	Sida setosa Mart. ex Colla	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Sida	3152100	Sida setosa	5617428	NE
5662314	Cordia fallax I.M.Johnst.	5662314	Cordia fallax I.M.Johnst.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Cordiaceae	4930453	Cordia	2900865	Cordia fallax	5662314	NE
7269927	Coutoubea ramosa Aubl.	7269927	Coutoubea ramosa Aubl.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Gentianaceae	2503	Coutoubea	7269915	Coutoubea ramosa	7269927	NE
7288673	Elaphoglossum plumosum (Fée) Moore	7288673	Elaphoglossum plumosum (Fée) Moore	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Elaphoglossum	2651032	Elaphoglossum plumosum	7288673	NE
